timestamp,container,cpu_perc,mem_usage,net_io,block_io
1784312037.9559917,flink_w1-flink-identity-1,3.21%,438.5MiB / 31.28GiB,2.55MB / 8.33MB,8.19kB / 468MB
1784312037.9559917,stream-state-bench-flink-kafka,223.94%,532.6MiB / 31.28GiB,10.9MB / 12.7MB,0B / 28.9MB
1784312054.98528,flink_w1-flink-identity-1,3.60%,438.9MiB / 31.28GiB,2.62MB / 8.58MB,8.19kB / 481MB
1784312054.98528,stream-state-bench-flink-kafka,1.57%,460.6MiB / 31.28GiB,11.3MB / 13MB,0B / 29.6MB
1784312072.0141098,flink_w1-flink-identity-1,2.99%,438.9MiB / 31.28GiB,2.69MB / 8.84MB,8.19kB / 494MB
1784312072.0141098,stream-state-bench-flink-kafka,253.16%,566.7MiB / 31.28GiB,11.6MB / 13.4MB,0B / 30.5MB
1784312089.0441735,flink_w1-flink-identity-1,2.92%,438.9MiB / 31.28GiB,2.76MB / 9.09MB,8.19kB / 506MB
1784312089.0441735,stream-state-bench-flink-kafka,1.93%,475.9MiB / 31.28GiB,11.9MB / 13.8MB,0B / 31.2MB
1784312105.3596363,flink_w1-flink-identity-1,3.27%,438.9MiB / 31.28GiB,2.83MB / 9.34MB,8.19kB / 518MB
1784312105.3596363,stream-state-bench-flink-kafka,130.82%,488.1MiB / 31.28GiB,12.2MB / 14.1MB,0B / 32MB
1784312122.3878365,flink_w1-flink-identity-1,2.42%,438.9MiB / 31.28GiB,2.9MB / 9.51MB,8.19kB / 531MB
1784312122.3878365,stream-state-bench-flink-kafka,1.53%,490MiB / 31.28GiB,12.5MB / 14.4MB,0B / 32.6MB
1784312139.4127212,flink_w1-flink-identity-1,3.14%,438.9MiB / 31.28GiB,2.97MB / 9.77MB,8.19kB / 543MB
1784312139.4127212,stream-state-bench-flink-kafka,280.20%,585.6MiB / 31.28GiB,12.8MB / 14.8MB,0B / 32.8MB
1784312156.4398696,flink_w1-flink-identity-1,3.17%,439MiB / 31.28GiB,3.04MB / 10MB,8.19kB / 556MB
1784312156.4398696,stream-state-bench-flink-kafka,1.67%,503.8MiB / 31.28GiB,13.1MB / 15.2MB,0B / 33.8MB
1784312172.7465289,flink_w1-flink-identity-1,3.07%,440.8MiB / 31.28GiB,3.1MB / 10.3MB,8.19kB / 569MB
1784312172.7465289,stream-state-bench-flink-kafka,169.82%,511.3MiB / 31.28GiB,13.5MB / 15.6MB,0B / 34.5MB
1784312189.772051,flink_w1-flink-identity-1,3.11%,440.8MiB / 31.28GiB,3.17MB / 10.4MB,8.19kB / 581MB
1784312189.772051,stream-state-bench-flink-kafka,3.10%,518.6MiB / 31.28GiB,13.8MB / 15.9MB,0B / 35.3MB
1784312206.8001022,flink_w1-flink-identity-1,2.47%,440.9MiB / 31.28GiB,3.23MB / 10.7MB,8.19kB / 593MB
1784312206.8001022,stream-state-bench-flink-kafka,97.62%,524.3MiB / 31.28GiB,14MB / 16.2MB,0B / 36.1MB
1784312222.8262258,flink_w1-flink-identity-1,3.16%,441MiB / 31.28GiB,3.31MB / 10.9MB,8.19kB / 606MB
1784312222.8262258,stream-state-bench-flink-kafka,1.68%,531.7MiB / 31.28GiB,14.3MB / 16.6MB,0B / 36.7MB
1784312239.1472714,flink_w1-flink-identity-1,2.40%,441.7MiB / 31.28GiB,3.37MB / 11.2MB,8.19kB / 618MB
1784312239.1472714,stream-state-bench-flink-kafka,165.39%,608.5MiB / 31.28GiB,14.7MB / 16.9MB,0B / 37.5MB
1784312256.176792,flink_w1-flink-identity-1,28.93%,442.6MiB / 31.28GiB,3.44MB / 11.5MB,8.19kB / 630MB
1784312256.176792,stream-state-bench-flink-kafka,2.09%,545.4MiB / 31.28GiB,14.9MB / 17.2MB,0B / 38.4MB
1784312273.2058682,flink_w1-flink-identity-1,2.92%,442.6MiB / 31.28GiB,3.51MB / 11.6MB,8.19kB / 643MB
1784312273.2058682,stream-state-bench-flink-kafka,267.74%,633.2MiB / 31.28GiB,15.2MB / 17.6MB,0B / 39.1MB
1784312290.2343657,flink_w1-flink-identity-1,2.99%,445.1MiB / 31.28GiB,3.58MB / 11.9MB,8.19kB / 656MB
1784312290.2343657,stream-state-bench-flink-kafka,1.44%,559.1MiB / 31.28GiB,15.5MB / 18MB,0B / 39.9MB
1784312307.2602549,flink_w1-flink-identity-1,3.37%,448.1MiB / 31.28GiB,3.65MB / 12.1MB,8.19kB / 668MB
1784312307.2602549,stream-state-bench-flink-kafka,47.21%,596.5MiB / 31.28GiB,15.9MB / 18.3MB,0B / 40.7MB
1784312324.3106246,flink_w1-flink-identity-1,3.07%,448.2MiB / 31.28GiB,3.72MB / 12.4MB,8.19kB / 681MB
1784312324.3106246,stream-state-bench-flink-kafka,1.46%,573.8MiB / 31.28GiB,16.2MB / 18.7MB,0B / 41.5MB
1784312340.3382049,flink_w1-flink-identity-1,2.56%,448.2MiB / 31.28GiB,3.79MB / 12.6MB,8.19kB / 693MB
1784312340.3382049,stream-state-bench-flink-kafka,175.76%,654.4MiB / 31.28GiB,16.5MB / 19.1MB,0B / 42.1MB
1784312357.3696463,flink_w1-flink-identity-1,3.32%,448.3MiB / 31.28GiB,3.86MB / 12.8MB,8.19kB / 706MB
1784312357.3696463,stream-state-bench-flink-kafka,1.49%,586.7MiB / 31.28GiB,16.8MB / 19.4MB,0B / 42.9MB
1784312373.3937895,flink_w1-flink-identity-1,2.85%,448.3MiB / 31.28GiB,3.92MB / 13.1MB,8.19kB / 718MB
1784312373.3937895,stream-state-bench-flink-kafka,1.56%,592.8MiB / 31.28GiB,17.1MB / 19.7MB,0B / 43.7MB
1784312390.423709,flink_w1-flink-identity-1,2.40%,448.3MiB / 31.28GiB,4MB / 13.3MB,8.19kB / 731MB
1784312390.423709,stream-state-bench-flink-kafka,3.92%,601.2MiB / 31.28GiB,17.4MB / 20.1MB,0B / 44.5MB
1784312407.4507484,flink_w1-flink-identity-1,3.16%,448.3MiB / 31.28GiB,4.07MB / 13.6MB,8.19kB / 744MB
1784312407.4507484,stream-state-bench-flink-kafka,1.88%,606.7MiB / 31.28GiB,17.7MB / 20.5MB,0B / 45.1MB
1784312424.4789727,flink_w1-flink-identity-1,2.24%,448.3MiB / 31.28GiB,4.14MB / 13.8MB,8.19kB / 757MB
1784312424.4789727,stream-state-bench-flink-kafka,1.82%,613.6MiB / 31.28GiB,18.1MB / 20.8MB,0B / 45.9MB
1784312441.5062058,flink_w1-flink-identity-1,3.21%,448.3MiB / 31.28GiB,4.21MB / 14MB,8.19kB / 770MB
1784312441.5062058,stream-state-bench-flink-kafka,166.10%,686.9MiB / 31.28GiB,18.4MB / 21.2MB,0B / 46.4MB
1784312457.8351066,flink_w1-flink-identity-1,3.26%,448.4MiB / 31.28GiB,4.28MB / 14.3MB,8.19kB / 784MB
1784312457.8351066,stream-state-bench-flink-kafka,1.54%,627.4MiB / 31.28GiB,18.7MB / 21.6MB,0B / 46.7MB
1784312474.8615808,flink_w1-flink-identity-1,3.85%,448.4MiB / 31.28GiB,4.36MB / 14.5MB,8.19kB / 798MB
1784312474.8615808,stream-state-bench-flink-kafka,1.48%,634.4MiB / 31.28GiB,19MB / 22MB,0B / 47.5MB
1784312491.8872135,flink_w1-flink-identity-1,3.69%,448.5MiB / 31.28GiB,4.43MB / 14.8MB,8.19kB / 812MB
1784312491.8872135,stream-state-bench-flink-kafka,1.52%,641.8MiB / 31.28GiB,19.3MB / 22.4MB,0B / 48.8MB
1784312508.9153938,flink_w1-flink-identity-1,11.73%,448.6MiB / 31.28GiB,4.51MB / 15.1MB,8.19kB / 826MB
1784312508.9153938,stream-state-bench-flink-kafka,2.14%,648.4MiB / 31.28GiB,19.7MB / 22.8MB,0B / 49MB
1784312525.2331834,flink_w1-flink-identity-1,9.86%,448.8MiB / 31.28GiB,4.58MB / 15.3MB,8.19kB / 839MB
1784312525.2331834,stream-state-bench-flink-kafka,4.00%,658.2MiB / 31.28GiB,20MB / 23.1MB,0B / 50MB
1784312542.2610393,flink_w1-flink-identity-1,14.59%,448.7MiB / 31.28GiB,4.65MB / 15.5MB,8.19kB / 852MB
1784312542.2610393,stream-state-bench-flink-kafka,1.57%,663MiB / 31.28GiB,20.3MB / 23.5MB,0B / 50.6MB
1784312559.2893414,flink_w1-flink-identity-1,22.33%,448.7MiB / 31.28GiB,4.72MB / 15.8MB,8.19kB / 866MB
1784312559.2893414,stream-state-bench-flink-kafka,1.61%,670.8MiB / 31.28GiB,20.6MB / 23.9MB,0B / 51.6MB
1784312576.3191335,flink_w1-flink-identity-1,2.05%,448.8MiB / 31.28GiB,4.8MB / 16.1MB,8.19kB / 880MB
1784312576.3191335,stream-state-bench-flink-kafka,1.62%,698.6MiB / 31.28GiB,21MB / 24.2MB,0B / 52.3MB
1784312592.6116002,flink_w1-flink-identity-1,2.90%,448.8MiB / 31.28GiB,4.87MB / 16.4MB,8.19kB / 893MB
1784312592.6116002,stream-state-bench-flink-kafka,1.95%,684.8MiB / 31.28GiB,21.3MB / 24.6MB,0B / 53.1MB
1784312609.63481,flink_w1-flink-identity-1,3.43%,448.9MiB / 31.28GiB,4.94MB / 16.6MB,8.19kB / 906MB
1784312609.63481,stream-state-bench-flink-kafka,1.56%,691MiB / 31.28GiB,21.6MB / 25MB,0B / 54MB
1784312626.662579,flink_w1-flink-identity-1,2.77%,448.9MiB / 31.28GiB,5.01MB / 16.8MB,8.19kB / 920MB
1784312626.662579,stream-state-bench-flink-kafka,3.84%,700MiB / 31.28GiB,21.9MB / 25.4MB,0B / 54.8MB
1784312643.691455,flink_w1-flink-identity-1,3.15%,449.1MiB / 31.28GiB,5.09MB / 17.1MB,8.19kB / 934MB
1784312643.691455,stream-state-bench-flink-kafka,1.51%,705.6MiB / 31.28GiB,22.3MB / 25.8MB,0B / 55.4MB
1784312660.7216265,flink_w1-flink-identity-1,2.97%,448.9MiB / 31.28GiB,5.16MB / 17.4MB,8.19kB / 948MB
1784312660.7216265,stream-state-bench-flink-kafka,2.06%,713.3MiB / 31.28GiB,22.6MB / 26.2MB,0B / 56.4MB
1784312676.750061,flink_w1-flink-identity-1,3.13%,448.9MiB / 31.28GiB,5.23MB / 17.6MB,8.19kB / 961MB
1784312676.750061,stream-state-bench-flink-kafka,1.45%,719.2MiB / 31.28GiB,23MB / 26.6MB,0B / 57.1MB
1784312693.7742605,flink_w1-flink-identity-1,3.68%,449.1MiB / 31.28GiB,5.31MB / 17.9MB,8.19kB / 975MB
1784312693.7742605,stream-state-bench-flink-kafka,28.97%,726.2MiB / 31.28GiB,23.2MB / 26.9MB,0B / 57.9MB
1784312709.8013859,flink_w1-flink-identity-1,7.04%,449.1MiB / 31.28GiB,5.37MB / 18.1MB,8.19kB / 988MB
1784312709.8013859,stream-state-bench-flink-kafka,1.55%,733.8MiB / 31.28GiB,23.6MB / 27.2MB,0B / 58.6MB
1784312726.8268325,flink_w1-flink-identity-1,3.12%,449.3MiB / 31.28GiB,5.45MB / 18.4MB,8.19kB / 1GB
1784312726.8268325,stream-state-bench-flink-kafka,176.25%,855MiB / 31.28GiB,23.9MB / 27.6MB,0B / 59.5MB
1784312743.8763723,flink_w1-flink-identity-1,2.99%,449.3MiB / 31.28GiB,5.52MB / 18.6MB,8.19kB / 1.01GB
1784312743.8763723,stream-state-bench-flink-kafka,1.45%,746.3MiB / 31.28GiB,24.3MB / 28MB,0B / 60.2MB
1784312760.905664,flink_w1-flink-identity-1,3.03%,449.4MiB / 31.28GiB,5.6MB / 18.9MB,8.19kB / 1.03GB
1784312760.905664,stream-state-bench-flink-kafka,82.96%,753MiB / 31.28GiB,24.6MB / 28.4MB,0B / 61MB
1784312777.934486,flink_w1-flink-identity-1,3.86%,449.4MiB / 31.28GiB,5.67MB / 19.2MB,8.19kB / 1.04GB
1784312777.934486,stream-state-bench-flink-kafka,1.45%,759.3MiB / 31.28GiB,24.9MB / 28.8MB,0B / 61.7MB
1784312793.9643385,flink_w1-flink-identity-1,3.08%,449.4MiB / 31.28GiB,5.74MB / 19.4MB,8.19kB / 1.06GB
1784312793.9643385,stream-state-bench-flink-kafka,3.87%,766.1MiB / 31.28GiB,25.2MB / 29.2MB,0B / 62.6MB
1784312811.0410907,flink_w1-flink-identity-1,2.84%,449.5MiB / 31.28GiB,5.81MB / 19.6MB,8.19kB / 1.07GB
1784312811.0410907,stream-state-bench-flink-kafka,3.35%,773.9MiB / 31.28GiB,25.6MB / 29.5MB,0B / 63.3MB
1784312828.0651844,flink_w1-flink-identity-1,2.50%,449.5MiB / 31.28GiB,5.88MB / 19.9MB,8.19kB / 1.08GB
1784312828.0651844,stream-state-bench-flink-kafka,13.92%,792.1MiB / 31.28GiB,25.9MB / 29.9MB,0B / 64MB
1784312845.090646,flink_w1-flink-identity-1,3.84%,449.5MiB / 31.28GiB,5.95MB / 20.2MB,8.19kB / 1.1GB
1784312845.090646,stream-state-bench-flink-kafka,1.50%,786.7MiB / 31.28GiB,26.3MB / 30.3MB,0B / 65MB
1784312862.1185477,flink_w1-flink-identity-1,3.71%,449.5MiB / 31.28GiB,6.03MB / 20.5MB,8.19kB / 1.11GB
1784312862.1185477,stream-state-bench-flink-kafka,74.38%,793.4MiB / 31.28GiB,26.5MB / 30.6MB,0B / 65.7MB
1784312878.4143748,flink_w1-flink-identity-1,3.17%,449.5MiB / 31.28GiB,6.1MB / 20.6MB,8.19kB / 1.12GB
1784312878.4143748,stream-state-bench-flink-kafka,1.46%,799.7MiB / 31.28GiB,26.9MB / 31MB,0B / 66.4MB
1784312895.4386785,flink_w1-flink-identity-1,3.12%,449.6MiB / 31.28GiB,6.18MB / 20.9MB,8.19kB / 1.14GB
1784312895.4386785,stream-state-bench-flink-kafka,182.93%,921.5MiB / 31.28GiB,27.2MB / 31.4MB,0B / 67.1MB
1784312912.467204,flink_w1-flink-identity-1,3.01%,449.6MiB / 31.28GiB,6.25MB / 21.2MB,8.19kB / 1.15GB
1784312912.467204,stream-state-bench-flink-kafka,1.47%,813.3MiB / 31.28GiB,27.6MB / 31.8MB,0B / 68.1MB
1784312929.4958625,flink_w1-flink-identity-1,2.88%,449.6MiB / 31.28GiB,6.33MB / 21.5MB,8.19kB / 1.16GB
1784312929.4958625,stream-state-bench-flink-kafka,111.12%,820.1MiB / 31.28GiB,27.9MB / 32.2MB,0B / 68.8MB
1784312945.811828,flink_w1-flink-identity-1,3.81%,449.6MiB / 31.28GiB,6.4MB / 21.7MB,8.19kB / 1.18GB
1784312945.811828,stream-state-bench-flink-kafka,2.39%,827.7MiB / 31.28GiB,28.3MB / 32.6MB,0B / 69.5MB
1784312962.8396258,flink_w1-flink-identity-1,3.13%,449.9MiB / 31.28GiB,6.47MB / 21.9MB,8.19kB / 1.19GB
1784312962.8396258,stream-state-bench-flink-kafka,290.80%,947.5MiB / 31.28GiB,28.5MB / 32.9MB,0B / 70.4MB
1784312979.8673651,flink_w1-flink-identity-1,2.23%,449.6MiB / 31.28GiB,6.54MB / 22.2MB,8.19kB / 1.21GB
1784312979.8673651,stream-state-bench-flink-kafka,1.50%,840.5MiB / 31.28GiB,28.9MB / 33.3MB,0B / 71.2MB
1784312996.893432,flink_w1-flink-identity-1,2.43%,449.6MiB / 31.28GiB,6.62MB / 22.5MB,8.19kB / 1.22GB
1784312996.893432,stream-state-bench-flink-kafka,175.34%,944.6MiB / 31.28GiB,29.2MB / 33.7MB,0B / 71.8MB
1784313013.921403,flink_w1-flink-identity-1,2.42%,450.8MiB / 31.28GiB,6.69MB / 22.7MB,12.3kB / 1.23GB
1784313013.921403,stream-state-bench-flink-kafka,2.26%,855MiB / 31.28GiB,29.6MB / 34.1MB,0B / 72.8MB
1784313030.9580262,flink_w1-flink-identity-1,2.41%,450.8MiB / 31.28GiB,6.76MB / 23MB,12.3kB / 1.25GB
1784313030.9580262,stream-state-bench-flink-kafka,134.14%,865.7MiB / 31.28GiB,29.9MB / 34.5MB,0B / 73.5MB
1784313047.9862053,flink_w1-flink-identity-1,2.92%,451.6MiB / 31.28GiB,6.84MB / 23.3MB,12.3kB / 1.26GB
1784313047.9862053,stream-state-bench-flink-kafka,1.32%,867.3MiB / 31.28GiB,30.2MB / 34.8MB,0B / 74.3MB
1784313065.0095909,flink_w1-flink-identity-1,3.31%,451.7MiB / 31.28GiB,6.91MB / 23.5MB,12.3kB / 1.27GB
1784313065.0095909,stream-state-bench-flink-kafka,21.23%,878MiB / 31.28GiB,30.5MB / 35.2MB,0B / 75.2MB
1784313082.0357482,flink_w1-flink-identity-1,3.10%,451.7MiB / 31.28GiB,6.99MB / 23.7MB,12.3kB / 1.29GB
1784313082.0357482,stream-state-bench-flink-kafka,1.57%,881.9MiB / 31.28GiB,30.9MB / 35.6MB,0B / 75.9MB
1784313098.3962548,flink_w1-flink-identity-1,3.83%,451.7MiB / 31.28GiB,7.06MB / 24MB,12.3kB / 1.3GB
1784313098.3962548,stream-state-bench-flink-kafka,1.38%,894MiB / 31.28GiB,31.2MB / 36MB,0B / 76.2MB
1784313115.4242651,flink_w1-flink-identity-1,3.40%,451.7MiB / 31.28GiB,7.13MB / 24.3MB,12.3kB / 1.31GB
1784313115.4242651,stream-state-bench-flink-kafka,1.83%,894.6MiB / 31.28GiB,31.6MB / 36.4MB,0B / 76.5MB
1784313132.4547372,flink_w1-flink-identity-1,2.83%,451.7MiB / 31.28GiB,7.2MB / 24.6MB,12.3kB / 1.33GB
1784313132.4547372,stream-state-bench-flink-kafka,92.53%,902.7MiB / 31.28GiB,31.9MB / 36.7MB,0B / 77.5MB
1784313149.4833956,flink_w1-flink-identity-1,3.84%,451.7MiB / 31.28GiB,7.28MB / 24.8MB,12.3kB / 1.34GB
1784313149.4833956,stream-state-bench-flink-kafka,1.62%,908.5MiB / 31.28GiB,32.2MB / 37.1MB,0B / 77.8MB
1784313165.8172448,flink_w1-flink-identity-1,3.11%,451.8MiB / 31.28GiB,7.35MB / 25MB,12.3kB / 1.36GB
1784313165.8172448,stream-state-bench-flink-kafka,5.05%,916.5MiB / 31.28GiB,32.5MB / 37.5MB,0B / 78.8MB
1784313182.8455606,flink_w1-flink-identity-1,3.42%,451.8MiB / 31.28GiB,7.42MB / 25.3MB,12.3kB / 1.37GB
1784313182.8455606,stream-state-bench-flink-kafka,1.68%,921.7MiB / 31.28GiB,32.9MB / 37.9MB,0B / 79.3MB
1784313199.8712502,flink_w1-flink-identity-1,5.70%,451.8MiB / 31.28GiB,7.5MB / 25.6MB,12.3kB / 1.38GB
1784313199.8712502,stream-state-bench-flink-kafka,170.37%,1.03GiB / 31.28GiB,33.2MB / 38.3MB,0B / 80.1MB
1784313216.9002438,flink_w1-flink-identity-1,18.42%,465.8MiB / 31.28GiB,7.57MB / 26.3MB,12.3kB / 1.4GB
1784313216.9002438,stream-state-bench-flink-kafka,8.77%,943MiB / 31.28GiB,34MB / 39.2MB,0B / 81.6MB
1784313233.1795363,flink_w1-flink-identity-1,1.18%,452.2MiB / 31.28GiB,7.58MB / 26.3MB,12.3kB / 1.4GB
1784313233.1795363,stream-state-bench-flink-kafka,24.31%,943.4MiB / 31.28GiB,34MB / 39.2MB,0B / 81.9MB
1784313250.2086005,flink_w1-flink-identity-1,1.31%,452.2MiB / 31.28GiB,7.59MB / 26.3MB,12.3kB / 1.4GB
1784313250.2086005,stream-state-bench-flink-kafka,1.10%,938.1MiB / 31.28GiB,34MB / 39.2MB,0B / 82.2MB
1784313267.2347236,flink_w1-flink-identity-1,1.20%,452.3MiB / 31.28GiB,7.59MB / 26.3MB,12.3kB / 1.4GB
1784313267.2347236,stream-state-bench-flink-kafka,261.57%,1.027GiB / 31.28GiB,34.1MB / 39.2MB,0B / 82.7MB
1784313284.2637522,flink_w1-flink-identity-1,1.07%,452.3MiB / 31.28GiB,7.6MB / 26.3MB,12.3kB / 1.4GB
1784313284.2637522,stream-state-bench-flink-kafka,1.14%,938.1MiB / 31.28GiB,34.1MB / 39.2MB,0B / 83.1MB
1784313301.2907197,flink_w1-flink-identity-1,1.15%,452.3MiB / 31.28GiB,7.61MB / 26.3MB,12.3kB / 1.4GB
1784313301.2907197,stream-state-bench-flink-kafka,148.40%,938.2MiB / 31.28GiB,34.1MB / 39.2MB,0B / 83.6MB
1784313318.334283,flink_w1-flink-identity-1,1.34%,454.8MiB / 31.28GiB,7.62MB / 26.4MB,12.3kB / 1.4GB
1784313318.334283,stream-state-bench-flink-kafka,1.14%,938.2MiB / 31.28GiB,34.1MB / 39.3MB,0B / 84MB
1784313335.3643274,flink_w1-flink-identity-1,1.05%,454.8MiB / 31.28GiB,7.63MB / 26.4MB,12.3kB / 1.4GB
1784313335.3643274,stream-state-bench-flink-kafka,1.69%,938.2MiB / 31.28GiB,34.1MB / 39.3MB,0B / 84.4MB
1784313352.395401,flink_w1-flink-identity-1,1.17%,454.9MiB / 31.28GiB,7.64MB / 26.4MB,12.3kB / 1.4GB
1784313352.395401,stream-state-bench-flink-kafka,1.11%,938.4MiB / 31.28GiB,34.2MB / 39.3MB,0B / 84.8MB
1784313369.422387,flink_w1-flink-identity-1,1.14%,454.9MiB / 31.28GiB,7.65MB / 26.4MB,12.3kB / 1.4GB
1784313369.422387,stream-state-bench-flink-kafka,3.80%,938.9MiB / 31.28GiB,34.2MB / 39.3MB,0B / 85.1MB
1784313385.728421,flink_w1-flink-identity-1,0.99%,454.9MiB / 31.28GiB,7.66MB / 26.4MB,12.3kB / 1.4GB
1784313385.728421,stream-state-bench-flink-kafka,0.99%,938.7MiB / 31.28GiB,34.2MB / 39.3MB,0B / 85.5MB
1784313402.7578936,flink_w1-flink-identity-1,1.06%,454.9MiB / 31.28GiB,7.66MB / 26.4MB,12.3kB / 1.4GB
1784313402.7578936,stream-state-bench-flink-kafka,76.48%,938.3MiB / 31.28GiB,34.2MB / 39.3MB,0B / 85.8MB
1784313419.7859044,flink_w1-flink-identity-1,1.02%,455.2MiB / 31.28GiB,7.67MB / 26.5MB,12.3kB / 1.4GB
1784313419.7859044,stream-state-bench-flink-kafka,1.15%,938.3MiB / 31.28GiB,34.2MB / 39.3MB,0B / 86.2MB
1784313436.814527,flink_w1-flink-identity-1,1.26%,455.2MiB / 31.28GiB,7.68MB / 26.5MB,12.3kB / 1.4GB
1784313436.814527,stream-state-bench-flink-kafka,3.76%,938.4MiB / 31.28GiB,34.3MB / 39.4MB,0B / 86.6MB
1784313453.1189613,flink_w1-flink-identity-1,1.35%,454.9MiB / 31.28GiB,7.69MB / 26.5MB,12.3kB / 1.4GB
1784313453.1189613,stream-state-bench-flink-kafka,1.24%,938.3MiB / 31.28GiB,34.3MB / 39.4MB,0B / 87MB
1784313470.1450415,flink_w1-flink-identity-1,1.19%,454.9MiB / 31.28GiB,7.7MB / 26.5MB,12.3kB / 1.4GB
1784313470.1450415,stream-state-bench-flink-kafka,73.43%,938.4MiB / 31.28GiB,34.3MB / 39.4MB,0B / 87.3MB
1784313487.170294,flink_w1-flink-identity-1,1.22%,454.9MiB / 31.28GiB,7.71MB / 26.5MB,12.3kB / 1.4GB
1784313487.170294,stream-state-bench-flink-kafka,1.02%,938.6MiB / 31.28GiB,34.3MB / 39.4MB,0B / 87.5MB
1784313504.1963654,flink_w1-flink-identity-1,1.10%,455MiB / 31.28GiB,7.72MB / 26.5MB,12.3kB / 1.4GB
1784313504.1963654,stream-state-bench-flink-kafka,3.77%,938.4MiB / 31.28GiB,34.3MB / 39.4MB,0B / 88MB
1784313520.4867067,flink_w1-flink-identity-1,1.30%,455MiB / 31.28GiB,7.73MB / 26.5MB,12.3kB / 1.4GB
1784313520.4867067,stream-state-bench-flink-kafka,1.15%,938.7MiB / 31.28GiB,34.4MB / 39.4MB,0B / 88.5MB
1784313537.5119712,flink_w1-flink-identity-1,1.33%,455MiB / 31.28GiB,7.73MB / 26.6MB,12.3kB / 1.4GB
1784313537.5119712,stream-state-bench-flink-kafka,130.46%,944.8MiB / 31.28GiB,34.4MB / 39.4MB,0B / 88.9MB
1784313554.540072,flink_w1-flink-identity-1,1.16%,455.7MiB / 31.28GiB,7.74MB / 26.6MB,12.3kB / 1.4GB
1784313554.540072,stream-state-bench-flink-kafka,1.15%,938.8MiB / 31.28GiB,34.4MB / 39.5MB,0B / 89.3MB
1784313571.5682335,flink_w1-flink-identity-1,1.09%,455.7MiB / 31.28GiB,7.75MB / 26.6MB,12.3kB / 1.4GB
1784313571.5682335,stream-state-bench-flink-kafka,1.08%,938.9MiB / 31.28GiB,34.4MB / 39.5MB,0B / 89.7MB
1784313588.596988,flink_w1-flink-identity-1,1.15%,455.7MiB / 31.28GiB,7.76MB / 26.6MB,12.3kB / 1.4GB
1784313588.596988,stream-state-bench-flink-kafka,0.98%,939.2MiB / 31.28GiB,34.5MB / 39.5MB,0B / 90.1MB
1784313605.6250892,flink_w1-flink-identity-1,1.11%,455.7MiB / 31.28GiB,7.77MB / 26.6MB,12.3kB / 1.4GB
1784313605.6250892,stream-state-bench-flink-kafka,1.50%,939.4MiB / 31.28GiB,34.5MB / 39.5MB,0B / 90.5MB
1784313622.6518779,flink_w1-flink-identity-1,1.13%,455.7MiB / 31.28GiB,7.78MB / 26.6MB,12.3kB / 1.4GB
1784313622.6518779,stream-state-bench-flink-kafka,0.96%,939.5MiB / 31.28GiB,34.5MB / 39.5MB,0B / 90.9MB
1784313638.6840904,flink_w1-flink-identity-1,1.40%,456.2MiB / 31.28GiB,7.79MB / 26.7MB,12.3kB / 1.4GB
1784313638.6840904,stream-state-bench-flink-kafka,1.14%,939.6MiB / 31.28GiB,34.5MB / 39.5MB,0B / 91.3MB
1784313655.7119231,flink_w1-flink-identity-1,1.05%,456MiB / 31.28GiB,7.8MB / 26.7MB,12.3kB / 1.4GB
1784313655.7119231,stream-state-bench-flink-kafka,1.57%,940MiB / 31.28GiB,34.5MB / 39.5MB,0B / 91.7MB
1784313672.759659,flink_w1-flink-identity-1,1.14%,455.7MiB / 31.28GiB,7.8MB / 26.7MB,12.3kB / 1.4GB
1784313672.759659,stream-state-bench-flink-kafka,7.74%,939.7MiB / 31.28GiB,34.6MB / 39.6MB,0B / 92.1MB
1784313689.7850366,flink_w1-flink-identity-1,0.95%,455.7MiB / 31.28GiB,7.81MB / 26.7MB,12.3kB / 1.4GB
1784313689.7850366,stream-state-bench-flink-kafka,1.04%,939.7MiB / 31.28GiB,34.6MB / 39.6MB,0B / 92.5MB
1784313706.8130817,flink_w1-flink-identity-1,1.20%,456MiB / 31.28GiB,7.82MB / 26.7MB,12.3kB / 1.4GB
1784313706.8130817,stream-state-bench-flink-kafka,1.17%,956.2MiB / 31.28GiB,34.6MB / 39.6MB,0B / 92.9MB
1784313723.8407848,flink_w1-flink-identity-1,1.29%,455.8MiB / 31.28GiB,7.83MB / 26.7MB,12.3kB / 1.4GB
1784313723.8407848,stream-state-bench-flink-kafka,1.09%,956.6MiB / 31.28GiB,34.6MB / 39.6MB,0B / 93.3MB
1784313740.1398304,flink_w1-flink-identity-1,1.10%,455.8MiB / 31.28GiB,7.84MB / 26.7MB,12.3kB / 1.4GB
1784313740.1398304,stream-state-bench-flink-kafka,1.35%,956.3MiB / 31.28GiB,34.6MB / 39.6MB,0B / 93.8MB
1784313757.1685603,flink_w1-flink-identity-1,1.29%,455.8MiB / 31.28GiB,7.85MB / 26.8MB,12.3kB / 1.4GB
1784313757.1685603,stream-state-bench-flink-kafka,1.33%,956.4MiB / 31.28GiB,34.7MB / 39.6MB,0B / 94.1MB
1784313774.1963534,flink_w1-flink-identity-1,1.08%,455.8MiB / 31.28GiB,7.86MB / 26.8MB,12.3kB / 1.4GB
1784313774.1963534,stream-state-bench-flink-kafka,1.18%,956.4MiB / 31.28GiB,34.7MB / 39.6MB,0B / 94.5MB
